rt,key_press,correct,coherent_movement_direction,coherent_orientation,task_type,task_transition,congruency,id,run
908,j,TRUE,180,0,or,repetition,incongruent,3,7
526,j,TRUE,0,0,mov,switch,congruent,3,7
687,j,TRUE,0,0,mov,repetition,congruent,3,7
719,f,TRUE,180,180,mov,repetition,congruent,3,7
857,f,TRUE,0,180,or,switch,incongruent,3,7
583,f,TRUE,180,0,mov,switch,incongruent,3,7
525,f,TRUE,180,180,mov,repetition,congruent,3,7
429,f,TRUE,180,180,mov,repetition,congruent,3,7
526,f,TRUE,180,0,mov,repetition,incongruent,3,7
498,j,TRUE,0,180,mov,repetition,incongruent,3,7
857,f,TRUE,180,180,or,switch,congruent,3,7
591,f,TRUE,180,180,or,repetition,congruent,3,7
726,f,TRUE,180,180,or,repetition,congruent,3,7
704,j,TRUE,180,0,or,repetition,incongruent,3,7
544,j,TRUE,0,0,mov,switch,congruent,3,7
1213,j,TRUE,0,0,or,switch,congruent,3,7
1095,f,TRUE,0,180,or,repetition,incongruent,3,7
899,f,TRUE,180,180,or,repetition,congruent,3,7
1026,j,TRUE,0,0,or,repetition,congruent,3,7
600,f,TRUE,180,180,mov,switch,congruent,3,7
516,j,TRUE,0,0,mov,repetition,congruent,3,7
418,f,TRUE,180,180,mov,repetition,congruent,3,7
933,f,TRUE,0,180,or,switch,incongruent,3,7
644,f,TRUE,180,0,mov,switch,incongruent,3,7
647,j,TRUE,0,0,or,switch,congruent,3,7
597,f,TRUE,180,0,mov,switch,incongruent,3,7
946,j,TRUE,180,0,or,switch,incongruent,3,7
1280,f,TRUE,180,180,or,repetition,congruent,3,7
783,j,TRUE,0,0,or,repetition,congruent,3,7
701,j,TRUE,0,180,mov,switch,incongruent,3,7
654,j,TRUE,0,180,mov,repetition,incongruent,3,7
871,f,TRUE,180,180,mov,repetition,congruent,3,7
499,j,TRUE,0,180,mov,repetition,incongruent,3,7
606,f,TRUE,0,180,or,switch,incongruent,3,7
614,j,FALSE,180,0,mov,switch,incongruent,3,7
715,f,TRUE,180,180,mov,repetition,congruent,3,7
625,j,TRUE,180,0,or,switch,incongruent,3,7
741,j,TRUE,0,0,or,repetition,congruent,3,7
994,j,FALSE,180,180,or,repetition,congruent,3,7
786,j,TRUE,0,0,or,repetition,congruent,3,7
641,j,TRUE,0,0,mov,switch,congruent,3,7
606,j,TRUE,0,0,mov,repetition,congruent,3,7
935,j,TRUE,0,180,mov,repetition,incongruent,3,7
660,j,TRUE,0,180,mov,repetition,incongruent,3,7
1292,f,TRUE,180,180,or,switch,congruent,3,7
754,f,TRUE,180,180,or,repetition,congruent,3,7
576,j,TRUE,0,180,mov,switch,incongruent,3,7
1464,j,TRUE,0,0,or,switch,congruent,3,7
704,j,TRUE,180,0,or,repetition,incongruent,3,7
489,j,TRUE,0,180,mov,switch,incongruent,3,7
792,j,TRUE,0,0,or,switch,congruent,3,7
646,j,TRUE,0,180,mov,switch,incongruent,3,7
893,f,TRUE,180,180,or,switch,congruent,3,7
587,f,TRUE,180,180,mov,switch,congruent,3,7
822,j,TRUE,180,0,or,switch,incongruent,3,7
561,f,TRUE,180,0,mov,switch,incongruent,3,7
657,f,TRUE,180,180,mov,repetition,congruent,3,7
787,j,TRUE,180,0,or,switch,incongruent,3,7
871,f,TRUE,0,180,or,repetition,incongruent,3,7
528,j,TRUE,0,0,mov,switch,congruent,3,7
1347,f,TRUE,180,0,mov,repetition,incongruent,3,7
798,j,TRUE,180,0,or,switch,incongruent,3,7
1332,j,TRUE,0,0,or,repetition,congruent,3,7
657,j,TRUE,180,0,or,repetition,incongruent,3,7
876,f,TRUE,0,180,or,repetition,incongruent,3,7
575,j,TRUE,0,180,mov,switch,incongruent,3,7
1022,j,TRUE,180,0,or,switch,incongruent,3,7
1207,f,TRUE,0,180,or,repetition,incongruent,3,7
586,f,TRUE,180,180,mov,switch,congruent,3,7
580,f,TRUE,180,0,mov,repetition,incongruent,3,7
442,j,TRUE,0,180,mov,null,incongruent,3,8
516,f,TRUE,180,0,mov,repetition,incongruent,3,8
419,j,TRUE,0,0,mov,repetition,congruent,3,8
579,j,TRUE,0,0,or,switch,congruent,3,8
629,f,TRUE,0,180,or,repetition,incongruent,3,8
823,j,TRUE,0,0,or,repetition,congruent,3,8
766,f,TRUE,180,180,or,repetition,congruent,3,8
533,f,TRUE,180,0,mov,switch,incongruent,3,8
565,j,TRUE,0,0,mov,repetition,congruent,3,8
612,j,TRUE,180,0,or,switch,incongruent,3,8
501,j,TRUE,0,0,mov,switch,congruent,3,8
663,f,TRUE,180,180,or,switch,congruent,3,8
587,j,TRUE,0,0,mov,switch,congruent,3,8
468,f,TRUE,180,180,mov,repetition,congruent,3,8
457,j,TRUE,0,0,mov,repetition,congruent,3,8
821,j,TRUE,180,0,or,switch,incongruent,3,8
608,j,TRUE,180,0,or,repetition,incongruent,3,8
419,j,TRUE,0,0,mov,switch,congruent,3,8
630,f,TRUE,0,180,or,switch,incongruent,3,8
955,j,TRUE,0,0,or,repetition,congruent,3,8
442,j,TRUE,0,180,mov,switch,incongruent,3,8
615,f,TRUE,180,180,or,switch,congruent,3,8
627,j,TRUE,0,0,mov,switch,congruent,3,8
818,j,TRUE,180,0,or,switch,incongruent,3,8
535,j,TRUE,0,180,mov,switch,incongruent,3,8
547,j,TRUE,0,0,or,switch,congruent,3,8
852,j,TRUE,180,0,or,repetition,incongruent,3,8
507,f,TRUE,180,180,mov,switch,congruent,3,8
578,j,TRUE,180,0,or,switch,incongruent,3,8
1249,f,TRUE,180,180,mov,switch,congruent,3,8
803,j,TRUE,0,180,mov,repetition,incongruent,3,8
654,f,TRUE,180,180,mov,repetition,congruent,3,8
500,j,TRUE,0,180,mov,repetition,incongruent,3,8
1325,f,TRUE,0,180,or,switch,incongruent,3,8
1250,f,TRUE,0,180,or,repetition,incongruent,3,8
960,j,TRUE,180,0,or,repetition,incongruent,3,8
729,j,TRUE,180,0,or,repetition,incongruent,3,8
1198,f,TRUE,180,180,or,repetition,congruent,3,8
625,j,TRUE,0,0,mov,switch,congruent,3,8
628,f,TRUE,180,180,mov,repetition,congruent,3,8
513,j,TRUE,0,180,mov,repetition,incongruent,3,8
566,f,TRUE,180,180,or,switch,congruent,3,8
495,j,TRUE,0,180,mov,switch,incongruent,3,8
861,f,TRUE,180,180,or,switch,congruent,3,8
727,f,TRUE,180,180,or,repetition,congruent,3,8
826,f,TRUE,0,180,or,repetition,incongruent,3,8
806,f,TRUE,180,180,mov,switch,congruent,3,8
1485,j,TRUE,0,0,or,switch,congruent,3,8
520,f,TRUE,180,0,mov,switch,incongruent,3,8
551,f,TRUE,180,180,mov,repetition,congruent,3,8
596,j,TRUE,180,0,or,switch,incongruent,3,8
504,f,TRUE,180,0,mov,switch,incongruent,3,8
1058,j,TRUE,0,0,or,switch,congruent,3,8
449,j,TRUE,0,0,mov,switch,congruent,3,8
415,f,TRUE,180,0,mov,repetition,incongruent,3,8
672,f,TRUE,180,180,or,switch,congruent,3,8
549,f,TRUE,180,0,mov,switch,incongruent,3,8
495,f,TRUE,180,0,mov,repetition,incongruent,3,8
499,f,TRUE,180,0,mov,repetition,incongruent,3,8
449,f,TRUE,180,180,mov,repetition,congruent,3,8
730,f,TRUE,180,180,or,switch,congruent,3,8
889,j,TRUE,180,0,or,repetition,incongruent,3,8
444,j,TRUE,0,180,mov,switch,incongruent,3,8
520,f,TRUE,180,0,mov,repetition,incongruent,3,8
1857,j,TRUE,0,0,or,switch,congruent,3,8
955,j,TRUE,0,0,or,repetition,congruent,3,8
888,f,TRUE,180,180,mov,switch,congruent,3,8
541,f,TRUE,180,180,mov,repetition,congruent,3,8
693,f,TRUE,0,180,or,switch,incongruent,3,8
841,f,TRUE,180,180,or,repetition,congruent,3,8
816,j,TRUE,180,0,or,repetition,incongruent,3,8
1371,f,TRUE,0,180,or,repetition,incongruent,3,8
491,f,TRUE,180,0,mov,switch,incongruent,3,8
735,j,TRUE,0,0,or,switch,congruent,3,8
585,j,TRUE,0,180,mov,switch,incongruent,3,8
1175,f,TRUE,0,180,or,switch,incongruent,3,8
887,f,TRUE,180,0,mov,switch,incongruent,3,8
574,f,TRUE,180,180,mov,repetition,congruent,3,8
266,f,FALSE,0,0,mov,repetition,congruent,3,8
984,f,TRUE,180,180,or,switch,congruent,3,8
991,j,TRUE,0,0,or,repetition,congruent,3,8
485,j,TRUE,0,180,mov,switch,incongruent,3,8
451,f,TRUE,180,180,mov,repetition,congruent,3,8
490,j,TRUE,0,180,mov,repetition,incongruent,3,8
629,j,TRUE,0,0,mov,repetition,congruent,3,8
501,j,TRUE,0,180,mov,repetition,incongruent,3,8
457,j,TRUE,0,0,mov,repetition,congruent,3,8
1000,f,TRUE,0,180,or,switch,incongruent,3,8
654,f,TRUE,0,180,or,repetition,incongruent,3,8
1045,j,TRUE,0,0,or,repetition,congruent,3,8
1413,j,TRUE,0,0,or,repetition,congruent,3,8
802,j,TRUE,180,0,or,repetition,incongruent,3,8
1292,f,TRUE,0,180,or,repetition,incongruent,3,8
922,f,TRUE,0,180,or,repetition,incongruent,3,8
840,j,FALSE,180,0,mov,switch,incongruent,3,8
1605,f,TRUE,180,180,or,switch,congruent,3,8
572,j,TRUE,180,0,or,null,incongruent,3,9
457,j,TRUE,0,0,mov,switch,congruent,3,9
590,j,TRUE,0,0,or,switch,congruent,3,9
799,f,TRUE,0,180,or,repetition,incongruent,3,9
442,f,TRUE,180,0,mov,switch,incongruent,3,9
466,f,TRUE,180,180,mov,repetition,congruent,3,9
541,f,TRUE,180,0,mov,repetition,incongruent,3,9
538,j,TRUE,0,180,mov,repetition,incongruent,3,9
503,f,TRUE,180,180,mov,repetition,congruent,3,9
671,j,TRUE,180,0,or,switch,incongruent,3,9
607,j,TRUE,180,0,or,repetition,incongruent,3,9
609,j,TRUE,0,180,mov,switch,incongruent,3,9
549,j,TRUE,0,0,mov,repetition,congruent,3,9
577,j,TRUE,0,180,mov,repetition,incongruent,3,9
781,j,TRUE,0,0,or,switch,congruent,3,9
605,f,TRUE,180,0,mov,switch,incongruent,3,9
584,j,TRUE,0,0,or,switch,congruent,3,9
673,j,TRUE,0,0,or,repetition,congruent,3,9
480,j,TRUE,0,180,mov,switch,incongruent,3,9
962,f,TRUE,0,180,or,switch,incongruent,3,9
511,j,TRUE,0,180,mov,switch,incongruent,3,9
895,j,TRUE,0,180,mov,repetition,incongruent,3,9
575,f,TRUE,180,0,mov,repetition,incongruent,3,9
511,j,TRUE,0,0,mov,repetition,congruent,3,9
540,f,TRUE,180,180,or,switch,congruent,3,9
752,f,TRUE,180,180,or,repetition,congruent,3,9
632,f,TRUE,180,180,or,repetition,congruent,3,9
534,f,TRUE,180,180,or,repetition,congruent,3,9
740,f,TRUE,0,180,or,repetition,incongruent,3,9
499,j,TRUE,0,0,mov,switch,congruent,3,9
680,f,TRUE,0,180,or,switch,incongruent,3,9
706,f,TRUE,0,180,or,repetition,incongruent,3,9
1245,j,TRUE,180,0,or,repetition,incongruent,3,9
875,j,TRUE,0,0,or,repetition,congruent,3,9
477,j,TRUE,0,0,mov,switch,congruent,3,9
541,j,TRUE,0,0,mov,repetition,congruent,3,9
527,f,TRUE,180,180,mov,repetition,congruent,3,9
603,f,TRUE,0,180,or,switch,incongruent,3,9
548,f,TRUE,180,0,mov,switch,incongruent,3,9
760,f,TRUE,0,180,or,switch,incongruent,3,9
546,j,TRUE,0,0,mov,switch,congruent,3,9
903,j,TRUE,180,0,or,switch,incongruent,3,9
507,f,TRUE,180,180,mov,switch,congruent,3,9
545,j,TRUE,180,0,or,switch,incongruent,3,9
887,f,TRUE,180,0,mov,switch,incongruent,3,9
543,j,TRUE,0,180,mov,repetition,incongruent,3,9
619,f,TRUE,180,180,or,switch,congruent,3,9
841,f,TRUE,180,180,or,repetition,congruent,3,9
819,f,TRUE,0,180,or,repetition,incongruent,3,9
545,f,TRUE,180,0,mov,switch,incongruent,3,9
634,f,TRUE,180,180,or,switch,congruent,3,9
1430,j,TRUE,0,0,or,repetition,congruent,3,9
1243,f,TRUE,180,180,or,repetition,congruent,3,9
959,f,TRUE,180,180,or,repetition,congruent,3,9
492,f,TRUE,180,180,mov,switch,congruent,3,9
901,j,TRUE,180,0,or,switch,incongruent,3,9
798,f,TRUE,180,180,mov,switch,congruent,3,9
590,f,TRUE,180,0,mov,repetition,incongruent,3,9
1092,f,TRUE,0,180,or,switch,incongruent,3,9
547,j,TRUE,0,0,mov,switch,congruent,3,9
564,f,TRUE,180,180,mov,repetition,congruent,3,9
535,f,TRUE,180,0,mov,repetition,incongruent,3,9
1020,j,TRUE,180,0,or,switch,incongruent,3,9
884,f,TRUE,180,180,or,repetition,congruent,3,9
901,f,TRUE,180,180,or,repetition,congruent,3,9
527,j,TRUE,0,0,mov,switch,congruent,3,9
565,f,TRUE,180,0,mov,repetition,incongruent,3,9
370,j,TRUE,0,180,mov,repetition,incongruent,3,9
466,f,TRUE,180,0,mov,repetition,incongruent,3,9
326,j,TRUE,0,180,mov,repetition,incongruent,3,9
894,j,TRUE,0,0,or,switch,congruent,3,9
1367,j,TRUE,0,0,or,repetition,congruent,3,9
1216,f,TRUE,0,180,or,repetition,incongruent,3,9
1064,j,TRUE,180,0,or,repetition,incongruent,3,9
529,j,TRUE,0,0,mov,switch,congruent,3,9
964,f,TRUE,180,180,or,switch,congruent,3,9
931,j,TRUE,0,0,or,repetition,congruent,3,9
459,j,TRUE,0,0,mov,switch,congruent,3,9
866,j,TRUE,0,0,or,switch,congruent,3,9
535,j,TRUE,0,180,mov,switch,incongruent,3,9
549,f,TRUE,180,180,mov,repetition,congruent,3,9
856,j,TRUE,180,0,or,switch,incongruent,3,9
789,f,TRUE,0,180,or,repetition,incongruent,3,9
660,f,TRUE,180,180,mov,switch,congruent,3,9
830,f,TRUE,180,180,mov,repetition,congruent,3,9
853,f,TRUE,0,180,or,switch,incongruent,3,9
810,j,TRUE,180,0,or,repetition,incongruent,3,9
534,j,TRUE,0,0,mov,switch,congruent,3,9
533,f,TRUE,180,180,mov,repetition,congruent,3,9
526,f,TRUE,180,0,mov,repetition,incongruent,3,9
844,j,TRUE,180,0,or,switch,incongruent,3,9
836,j,TRUE,0,0,or,repetition,congruent,3,9
501,j,TRUE,0,180,mov,switch,incongruent,3,9
498,f,TRUE,180,180,mov,repetition,congruent,3,9
601,j,TRUE,0,0,or,switch,congruent,3,9
532,j,TRUE,0,180,mov,switch,incongruent,3,9
802,f,TRUE,180,180,or,null,congruent,3,10
828,f,TRUE,0,180,or,repetition,incongruent,3,10
438,f,TRUE,180,0,mov,switch,incongruent,3,10
1071,j,FALSE,0,180,or,switch,incongruent,3,10
450,j,TRUE,0,0,mov,switch,congruent,3,10
557,f,TRUE,180,180,or,switch,congruent,3,10
648,f,TRUE,180,0,mov,switch,incongruent,3,10
862,j,TRUE,0,0,or,switch,congruent,3,10
807,j,TRUE,0,0,or,repetition,congruent,3,10
955,j,TRUE,0,0,or,repetition,congruent,3,10
443,j,TRUE,0,180,mov,switch,incongruent,3,10
1121,j,TRUE,180,0,or,switch,incongruent,3,10
697,j,TRUE,180,0,or,repetition,incongruent,3,10
824,f,TRUE,180,180,or,repetition,congruent,3,10
677,f,TRUE,180,180,or,repetition,congruent,3,10
541,j,TRUE,0,0,mov,switch,congruent,3,10
654,j,TRUE,0,180,mov,repetition,incongruent,3,10
1055,j,TRUE,0,0,or,switch,congruent,3,10
778,j,FALSE,0,180,or,repetition,incongruent,3,10
480,f,TRUE,180,180,mov,switch,congruent,3,10
710,j,TRUE,0,0,or,switch,congruent,3,10
453,j,TRUE,0,0,mov,switch,congruent,3,10
782,f,TRUE,180,180,or,switch,congruent,3,10
967,f,TRUE,180,180,or,repetition,congruent,3,10
559,j,TRUE,0,0,mov,switch,congruent,3,10
719,f,TRUE,180,180,or,switch,congruent,3,10
531,f,TRUE,180,0,mov,switch,incongruent,3,10
531,j,TRUE,0,180,mov,repetition,incongruent,3,10
879,j,TRUE,180,0,or,switch,incongruent,3,10
1267,j,TRUE,0,0,or,repetition,congruent,3,10
1472,j,TRUE,0,0,or,repetition,congruent,3,10
1283,j,TRUE,180,0,or,repetition,incongruent,3,10
1569,f,TRUE,180,180,mov,switch,congruent,3,10
602,j,TRUE,180,0,or,switch,incongruent,3,10
671,j,TRUE,0,180,mov,switch,incongruent,3,10
467,j,TRUE,0,0,mov,repetition,congruent,3,10
553,j,TRUE,0,0,mov,repetition,congruent,3,10
536,f,TRUE,180,180,mov,repetition,congruent,3,10
429,f,TRUE,180,0,mov,repetition,incongruent,3,10
455,f,TRUE,180,0,mov,repetition,incongruent,3,10
622,j,TRUE,0,0,or,switch,congruent,3,10
909,f,TRUE,0,180,or,repetition,incongruent,3,10
576,j,TRUE,0,180,mov,switch,incongruent,3,10
714,f,TRUE,0,180,or,switch,incongruent,3,10
647,f,TRUE,0,180,or,repetition,incongruent,3,10
1696,j,TRUE,0,0,or,repetition,congruent,3,10
759,j,TRUE,0,0,mov,switch,congruent,3,10
486,j,TRUE,0,0,mov,repetition,congruent,3,10
552,j,TRUE,0,0,mov,repetition,congruent,3,10
534,f,TRUE,180,180,mov,repetition,congruent,3,10
637,j,TRUE,0,0,mov,repetition,congruent,3,10
513,f,TRUE,180,180,mov,repetition,congruent,3,10
530,j,TRUE,0,180,mov,repetition,incongruent,3,10
407,f,TRUE,180,180,mov,repetition,congruent,3,10
1214,j,TRUE,180,0,or,switch,incongruent,3,10
794,j,TRUE,0,180,mov,switch,incongruent,3,10
539,f,TRUE,180,180,mov,repetition,congruent,3,10
615,j,TRUE,180,0,or,switch,incongruent,3,10
617,f,TRUE,180,180,mov,switch,congruent,3,10
541,f,TRUE,180,0,mov,repetition,incongruent,3,10
1148,j,TRUE,180,0,or,switch,incongruent,3,10
716,j,TRUE,180,0,or,repetition,incongruent,3,10
1150,f,TRUE,180,0,mov,switch,incongruent,3,10
889,f,TRUE,0,180,or,switch,incongruent,3,10
875,f,TRUE,180,180,mov,switch,congruent,3,10
580,f,TRUE,180,180,or,switch,congruent,3,10
545,f,TRUE,180,180,or,repetition,congruent,3,10
826,f,TRUE,0,180,or,repetition,incongruent,3,10
786,j,TRUE,180,0,or,repetition,incongruent,3,10
871,f,TRUE,180,180,mov,switch,congruent,3,10
963,f,TRUE,0,180,or,switch,incongruent,3,10
912,f,TRUE,180,180,or,repetition,congruent,3,10
543,j,TRUE,0,180,mov,switch,incongruent,3,10
585,f,TRUE,180,180,mov,repetition,congruent,3,10
500,f,TRUE,180,0,mov,repetition,incongruent,3,10
818,j,TRUE,180,0,or,switch,incongruent,3,10
345,j,TRUE,0,180,mov,switch,incongruent,3,10
490,f,TRUE,180,0,mov,repetition,incongruent,3,10
583,f,TRUE,180,0,mov,repetition,incongruent,3,10
488,j,TRUE,0,180,mov,repetition,incongruent,3,10
625,j,TRUE,180,0,or,switch,incongruent,3,10
488,j,TRUE,0,180,mov,switch,incongruent,3,10
558,j,TRUE,0,0,mov,repetition,congruent,3,10
521,f,TRUE,180,0,mov,repetition,incongruent,3,10
1065,j,TRUE,0,0,or,switch,congruent,3,10
1709,j,FALSE,180,180,or,repetition,congruent,3,10
1240,f,TRUE,180,180,or,repetition,congruent,3,10
1676,j,FALSE,0,180,or,repetition,incongruent,3,10
499,j,TRUE,0,180,mov,switch,incongruent,3,10
-1,,FALSE,0,0,or,switch,congruent,3,10
986,f,TRUE,180,0,mov,switch,incongruent,3,10
936,f,TRUE,0,180,or,switch,incongruent,3,10
768,j,TRUE,0,0,or,repetition,congruent,3,10
1143,f,TRUE,0,180,or,repetition,incongruent,3,10
546,f,TRUE,180,180,mov,switch,congruent,3,10
516,j,TRUE,0,0,mov,repetition,congruent,3,10
833,j,FALSE,180,0,mov,null,incongruent,5,1
1019,j,TRUE,0,0,mov,repetition,congruent,5,1
1178,f,TRUE,0,180,or,switch,incongruent,5,1
1054,f,TRUE,180,180,mov,switch,congruent,5,1
1184,j,TRUE,180,0,or,switch,incongruent,5,1
1145,f,TRUE,180,180,mov,switch,congruent,5,1
1240,f,TRUE,180,0,mov,repetition,incongruent,5,1
1469,f,TRUE,0,180,or,switch,incongruent,5,1
1338,j,FALSE,180,0,mov,switch,incongruent,5,1
1345,f,FALSE,0,0,or,switch,congruent,5,1
1603,j,TRUE,180,0,or,repetition,incongruent,5,1
1548,f,TRUE,180,0,mov,switch,incongruent,5,1
1200,f,TRUE,180,180,mov,repetition,congruent,5,1
1555,f,TRUE,180,180,or,switch,congruent,5,1
932,j,TRUE,0,0,or,repetition,congruent,5,1
1380,f,TRUE,180,180,or,repetition,congruent,5,1
1300,j,FALSE,180,0,mov,switch,incongruent,5,1
1180,f,FALSE,180,0,or,switch,incongruent,5,1
1669,j,FALSE,180,180,mov,switch,congruent,5,1
766,j,TRUE,0,0,mov,repetition,congruent,5,1
1835,f,TRUE,0,180,or,switch,incongruent,5,1
1033,f,TRUE,180,180,or,repetition,congruent,5,1
1758,j,TRUE,0,0,or,repetition,congruent,5,1
1150,j,FALSE,0,180,or,repetition,incongruent,5,1
1584,j,TRUE,0,0,or,repetition,congruent,5,1
1500,f,TRUE,0,180,or,repetition,incongruent,5,1
1264,j,TRUE,0,180,mov,switch,incongruent,5,1
1599,j,FALSE,0,180,or,switch,incongruent,5,1
899,f,TRUE,180,0,mov,switch,incongruent,5,1
700,j,TRUE,0,0,mov,repetition,congruent,5,1
1820,j,TRUE,0,0,or,switch,congruent,5,1
898,f,TRUE,180,0,mov,switch,incongruent,5,1
700,f,TRUE,180,0,mov,repetition,incongruent,5,1
1644,f,TRUE,0,180,or,switch,incongruent,5,1
1104,f,TRUE,180,0,mov,switch,incongruent,5,1
577,j,TRUE,0,0,mov,repetition,congruent,5,1
724,f,TRUE,180,0,mov,repetition,incongruent,5,1
784,j,TRUE,0,180,mov,repetition,incongruent,5,1
1921,j,TRUE,0,0,or,switch,congruent,5,1
938,f,TRUE,180,180,or,repetition,congruent,5,1
1530,j,TRUE,180,0,or,repetition,incongruent,5,1
820,j,TRUE,0,180,mov,switch,incongruent,5,1
1495,j,TRUE,0,0,or,switch,congruent,5,1
1010,j,TRUE,0,0,mov,switch,congruent,5,1
873,j,TRUE,0,0,mov,repetition,congruent,5,1
-1,,FALSE,0,180,or,switch,incongruent,5,1
728,j,TRUE,0,0,mov,switch,congruent,5,1
1554,f,TRUE,180,180,or,switch,congruent,5,1
1423,f,FALSE,180,0,or,repetition,incongruent,5,1
1387,j,FALSE,180,180,or,repetition,congruent,5,1
1718,f,TRUE,0,180,or,repetition,incongruent,5,1
1501,f,TRUE,180,180,mov,switch,congruent,5,1
824,j,TRUE,0,180,mov,repetition,incongruent,5,1
1442,f,TRUE,180,180,or,switch,congruent,5,1
1242,j,TRUE,180,0,or,repetition,incongruent,5,1
1054,f,TRUE,180,180,or,repetition,congruent,5,1
1502,f,TRUE,180,180,or,repetition,congruent,5,1
695,f,TRUE,180,0,mov,switch,incongruent,5,1
1618,f,FALSE,0,180,mov,repetition,incongruent,5,1
925,j,TRUE,0,180,mov,repetition,incongruent,5,1
1523,f,TRUE,180,180,mov,repetition,congruent,5,1
741,j,TRUE,0,180,mov,repetition,incongruent,5,1
1247,f,TRUE,180,180,or,switch,congruent,5,1
1138,j,TRUE,0,0,or,repetition,congruent,5,1
1716,j,TRUE,0,180,mov,switch,incongruent,5,1
1330,f,FALSE,180,0,or,switch,incongruent,5,1
1550,j,TRUE,0,0,or,repetition,congruent,5,1
1197,j,TRUE,0,0,mov,switch,congruent,5,1
1073,j,TRUE,0,180,mov,repetition,incongruent,5,1
1364,f,TRUE,180,180,mov,repetition,congruent,5,1
708,j,TRUE,0,0,mov,repetition,congruent,5,1
1285,f,TRUE,180,0,mov,repetition,incongruent,5,1
1566,f,TRUE,0,180,or,switch,incongruent,5,1
1722,j,TRUE,0,0,mov,switch,congruent,5,1
966,f,FALSE,180,0,or,switch,incongruent,5,1
805,j,TRUE,180,0,or,repetition,incongruent,5,1
1178,j,TRUE,180,0,or,repetition,incongruent,5,1
1170,j,TRUE,0,0,mov,switch,congruent,5,1
599,f,TRUE,180,180,mov,repetition,congruent,5,1
1671,j,TRUE,0,0,or,switch,congruent,5,1
1325,f,TRUE,180,180,mov,switch,congruent,5,1
819,j,TRUE,0,0,or,switch,congruent,5,1
1235,j,TRUE,180,0,or,repetition,incongruent,5,1
943,f,TRUE,180,180,mov,switch,congruent,5,1
1031,j,FALSE,0,180,or,switch,incongruent,5,1
1121,f,TRUE,180,180,or,repetition,congruent,5,1
1098,j,FALSE,0,180,or,repetition,incongruent,5,1
846,j,TRUE,0,180,mov,switch,incongruent,5,1
1113,j,TRUE,0,0,mov,repetition,congruent,5,1
1693,f,FALSE,0,0,or,switch,congruent,5,1
1322,j,TRUE,0,180,mov,switch,incongruent,5,1
1013,j,TRUE,0,180,mov,repetition,incongruent,5,1
795,f,TRUE,180,180,mov,repetition,congruent,5,1
1782,f,TRUE,180,180,mov,repetition,congruent,5,1
1866,j,TRUE,180,0,or,switch,incongruent,5,1
627,f,TRUE,180,180,or,repetition,congruent,5,1
621,j,TRUE,0,180,mov,null,incongruent,5,2
618,f,TRUE,180,0,mov,repetition,incongruent,5,2
1182,f,TRUE,0,180,or,switch,incongruent,5,2
822,f,TRUE,180,180,or,repetition,congruent,5,2
866,j,TRUE,0,0,or,repetition,congruent,5,2
1392,j,TRUE,0,0,or,repetition,congruent,5,2
1364,j,TRUE,180,0,or,repetition,incongruent,5,2
795,j,TRUE,0,0,mov,switch,congruent,5,2
1340,j,TRUE,0,0,or,switch,congruent,5,2
742,j,TRUE,0,0,mov,switch,congruent,5,2
477,f,TRUE,180,0,mov,repetition,incongruent,5,2
652,j,TRUE,0,0,mov,repetition,congruent,5,2
728,j,TRUE,0,0,mov,repetition,congruent,5,2
564,f,TRUE,180,0,mov,repetition,incongruent,5,2
814,f,TRUE,180,180,mov,repetition,congruent,5,2
581,f,TRUE,180,180,mov,repetition,congruent,5,2
612,f,TRUE,180,180,mov,repetition,congruent,5,2
626,j,TRUE,0,0,mov,repetition,congruent,5,2
595,f,TRUE,180,180,mov,repetition,congruent,5,2
926,j,TRUE,180,0,or,switch,incongruent,5,2
1201,j,TRUE,0,180,mov,switch,incongruent,5,2
698,f,TRUE,180,0,mov,repetition,incongruent,5,2
743,f,TRUE,180,180,or,switch,congruent,5,2
666,j,TRUE,0,0,or,repetition,congruent,5,2
665,f,TRUE,180,180,or,repetition,congruent,5,2
